shipment_id,ship_date,expected_delivery,actual_delivery,region,carrier,warehouse,customer,distance_km,freight_cost,weight_kg,shipment_status
SHP-03748,2024-12-05,2024-12-09,2024-12-09,north,FastShip,WH-03,Delta Enterprises,407.81,429.29,38.07,Delivered
SHP-04880,2024-11-25,2024-11-26,2024-11-26,North,SpeedEx,WH-02,Sigma Solutions,342.52,274.43,20.85,Delivered
SHP-03820,2024-02-08,2024-02-09,2024-02-08,North,QuickMove,WH-04,Beta LLC,111.31,79.87,23.77,Delivered
SHP-00631,2024-10-23,2024-10-25,2024-10-26,East,GlobalFreight,WH-05,Acme Solutions,271.82,193.06,16.13,Delivered
SHP-00673,2025-06-15,2025-06-16,2025-06-17,South,FastShip,WH-04,Omega Partners,385.32,268.76,16.93,In Transit
SHP-01250,2024-02-02,2024-02-03,2024-02-04,East,SpeedEx,WH-09,Delta Enterprises,374.97,488.21,11.09,In Transit
SHP-00483,2024-03-25,2024-03-27,2024-03-28,NORTH,QuickMove,WH-03,Omega Group,473.7,273.35,28.44,Delivered
SHP-01585,2024-02-23,2024-02-25,2024-02-26,South,QuickMove,WH-02,Global Partners,370.39,264.42,19.46,Delivered
SHP-04538,2024-11-20,2024-11-23,2024-11-24,Central,ReliableCo,WH-05,Beta Group,526.67,380.14,28.79,Delivered
SHP-04680,2024-01-27,2024-01-30,2024-01-29,East,ReliableCo,WH-08,Omega Partners,210.21,224.54,12.65,Delivered
SHP-04063,2024-09-27,2024-09-29,2024-09-30,South,GlobalFreight,WH-02,Omega Industries,322.9,194.83,4.06,Delivered
SHP-01463,2024-03-13,2024-03-14,2024-03-14,Central,FastShip,WH-02,Alpha Corp,140.77,124.79,14.45,Delivered
SHP-04012,2025-03-30,2025-03-31,2025-04-01,West,FastShip,WH-09,Beta Industries,251.36,179.4,7.99,Delivered
SHP-03700,2024-04-26,2024-04-28,2024-04-28,North,QuickMove,WH-10,,446.36,234.86,15.63,Delivered
SHP-00349,2025-06-24,2025-06-28,2025-06-29,Central,SpeedEx,WH-09,Beta Corp,818.96,826.06,22.86,Delivered
SHP-02579,2025-03-31,2025-04-01,2025-04-02,EAST,SpeedEx,WH-06,Acme Ltd,174.15,163.1,38.12,In Transit
SHP-03880,2025-03-23,2025-03-24,2025-03-25,South,ReliableCo,WH-04,Prime Partners,183.79,163.42,22.97,Delivered
SHP-00050,2025-03-05,2025-03-06,2025-03-06,Central,ReliableCo,WH-02,,143.98,109.66,9.02,Delivered
SHP-04339,2024-07-09,2024-07-11,2024-07-11,East,FastShip,WH-02,Acme Enterprises,315.2,356.2,6.72,Delivered
SHP-03124,2024-12-14,2024-12-16,2024-12-16,South,SpeedEx,WH-06,Prime Ltd,127.27,143.38,13.74,Delivered
SHP-00859,2025-02-26,2025-02-27,2025-02-27,South,SpeedEx,WH-08,Sigma Ltd,334.74,558.38,37.42,Delivered
SHP-01073,2024-04-02,2024-04-04,2024-04-05,North,SpeedEx,WH-09,Global Corp,605.15,742.61,14.86,Delivered
SHP-00720,2024-10-01,2024-10-04,2024-10-04,CENTRAL,QuickMove,WH-06,Delta Inc,139.5,101.73,17.62,Delivered
SHP-03227,2025-02-16,2025-02-18,2025-02-17,East,SpeedEx,WH-01,Global Industries,92.12,99.85,8.59,Delivered
SHP-02632,2025-06-04,2025-06-06,2025-06-06,North,SpeedEx,WH-04,Sigma Industries,280.64,269.2,10.35,Delivered
SHP-04929,2024-07-14,2024-07-16,2024-07-15,South,FastShip,WH-10,Prime Solutions,165.83,162.36,18.53,Delayed
SHP-01661,2024-04-01,2024-04-04,2024-04-06,West,SpeedEx,WH-06,Alpha Ltd,126.54,112.2,12.57,Delivered
SHP-01657,2024-06-18,2024-06-20,2024-06-20,North,GlobalFreight,WH-02,Global Solutions,165.22,117.65,55.63,Delivered
SHP-02426,2025-04-01,2025-04-02,2025-04-03,West,FastShip,WH-02,Acme Enterprises,211.11,198.04,20.18,Delivered
SHP-03756,2025-04-29,2025-05-01,2025-05-01,West,GlobalFreight,WH-07,Delta Solutions,368.88,366.46,9.03,Delivered
SHP-04769,2024-11-30,2024-12-01,2024-12-01,East,ReliableCo,WH-07,Delta Co,389.17,193.88,19.51,Delivered
SHP-02232,2024-07-10,2024-07-11,2024-07-11,North,SpeedEx,WH-06,Delta Ltd,125.07,95.33,16.28,Delayed
SHP-03380,2024-03-24,2024-03-27,2024-03-27,West,QuickMove,WH-09,Beta Inc,321.17,311.22,13.48,Delivered
SHP-04527,2024-06-11,2024-06-13,2024-06-14,South,GlobalFreight,WH-10,Beta LLC,433.89,164.86,10.77,Delivered
SHP-03376,2025-02-16,2025-02-18,2025-02-18,North,SpeedEx,WH-03,Acme Group,316.88,409.33,29.27,Delivered
SHP-04806,2024-09-30,2024-10-03,2024-10-04,South,QuickMove,WH-01,Beta LLC,338.64,255.7,36.88,Delivered
SHP-04173,2024-03-19,2024-03-20,2024-03-21,West,QuickMove,WH-07,Alpha Inc,303.84,199.24,23.74,In Transit
SHP-02607,2024-04-17,2024-04-20,2024-04-21,West,ReliableCo,WH-04,Sigma Solutions,138.01,102.4,14.13,Delayed
SHP-01386,2025-06-21,2025-06-24,2025-06-25,Central,QuickMove,WH-07,Alpha Inc,674.19,554.45,17.49,Delivered
SHP-03915,2024-03-24,2024-03-25,2024-03-25,West,FastShip,WH-02,Beta Co,105.36,90.36,12.0,Delivered
SHP-01400,2024-01-03,2024-01-05,2024-01-05,West,ReliableCo,WH-06,Global Inc,312.83,241.72,27.7,Delayed
SHP-01196,2024-03-27,2024-03-28,2024-03-28,North,FastShip,WH-08,Delta Partners,289.3,172.54,10.13,In Transit
SHP-01409,2025-05-27,2025-05-30,2025-05-30,East,QuickMove,WH-04,Prime LLC,267.96,166.6,32.95,Delivered
SHP-03904,2025-06-20,2025-06-22,2025-06-23,East,SpeedEx,WH-01,Sigma Corp,513.2,465.29,31.62,In Transit
SHP-01799,2024-08-04,2024-08-05,2024-08-07,South,QuickMove,WH-09,Omega Industries,232.96,180.48,24.74,Delivered
SHP-01476,2024-11-15,2024-11-16,2024-11-15,North,GlobalFreight,WH-09,Global Co,234.6,130.06,42.19,Delayed
SHP-03287,2024-06-13,2024-06-16,2024-06-17,South,FastShip,WH-03,Alpha Partners,170.75,154.1,37.73,Delivered
SHP-00036,2024-01-12,2024-01-13,2024-01-14,Central,FastShip,WH-01,Sigma Co,280.47,170.77,22.86,Delayed
SHP-03617,2024-12-07,2024-12-10,2024-12-10,East,GlobalFreight,WH-02,Sigma Partners,730.32,827.09,20.54,In Transit
SHP-02346,2024-01-03,2024-01-04,2024-01-04,South,SpeedEx,WH-09,Delta Corp,244.36,191.88,9.94,Delivered
SHP-04094,2024-03-11,2024-03-13,2024-03-15,South,SpeedEx,WH-08,Omega Inc,291.08,266.4,17.22,Delivered
SHP-02360,2025-02-24,2025-02-26,2025-02-26,East,GlobalFreight,WH-07,Acme Inc,262.09,222.27,18.68,Delivered
SHP-02207,2024-03-12,2024-03-14,2024-03-13,North,FastShip,WH-03,Global LLC,415.78,285.97,25.41,Delivered
SHP-03846,2025-04-21,2025-04-24,2025-04-25,CENTRAL,QuickMove,WH-04,Alpha Group,295.27,153.7,9.16,Delivered
SHP-01287,2025-03-10,2025-03-12,2025-03-13,West,FastShip,WH-04,Sigma Group,421.9,350.75,17.32,Delivered
SHP-00350,2024-07-06,2024-07-07,2024-07-07,South,QuickMove,WH-09,Sigma Corp,109.04,89.42,12.68,Delivered
SHP-02138,2024-10-28,2024-10-30,2024-10-31,North,GlobalFreight,WH-08,Omega Partners,188.47,37.94,11.95,Delivered
SHP-02692,2024-09-15,2024-09-17,2024-09-17,Central,FastShip,WH-02,Delta Group,622.57,247.29,60.66,Delivered
SHP-03045,2024-09-24,2024-09-25,2024-09-25,West,GlobalFreight,WH-08,Alpha LLC,74.26,10.68,26.28,Delivered
SHP-03194,2024-01-01,2024-01-02,2024-01-04,South,GlobalFreight,WH-05,Global Ltd,372.69,206.42,25.11,Delivered
SHP-01682,2025-06-11,2025-06-13,2025-06-13,Central,GLOBALFREIGHT,WH-03,Alpha Ltd,181.37,64.88,17.18,Delayed
SHP-04104,2025-02-12,2025-02-17,2025-02-17,North,fastship,WH-10,Acme Solutions,863.15,787.97,11.48,Delivered
SHP-01444,2025-02-22,2025-02-25,2025-02-24,West,GlobalFreight,WH-06,Omega Enterprises,371.87,257.49,8.07,Delivered
SHP-03314,2024-05-29,2024-06-01,2024-06-02,West,GlobalFreight,WH-02,Beta Group,141.9,75.86,17.05,In Transit
SHP-01672,2024-05-17,2024-05-19,2024-05-20,West,SpeedEx,WH-06,Acme Inc,247.07,239.91,10.51,Delayed
SHP-03018,2025-03-31,2025-04-03,2025-04-05,South,ReliableCo,WH-08,,329.56,293.62,35.4,Delayed
SHP-01180,2024-06-05,2024-06-09,2024-06-10,East,SpeedEx,WH-10,Alpha LLC,1025.59,1313.48,21.72,Delivered
SHP-02799,2025-05-31,2025-06-03,2025-06-03,West,SpeedEx,WH-10,Sigma LLC,206.78,209.57,36.41,Delivered
SHP-01693,2024-08-29,2024-08-31,2024-08-31,North,ReliableCo,WH-05,Omega Solutions,658.75,489.84,20.56,Delivered
SHP-03956,2025-04-15,2025-04-18,2025-04-19,Central,GlobalFreight,WH-04,Beta Industries,225.36,198.38,7.63,Delivered
SHP-00373,2025-01-23,2025-01-25,2025-01-25,East,FastShip,WH-03,Global Corp,97.96,75.16,120.39,Delivered
SHP-03689,2025-04-29,2025-05-02,2025-05-02,West,SpeedEx,WH-05,Acme LLC,249.28,337.57,31.16,Delivered
SHP-01917,2024-09-25,2024-09-29,2024-09-30,West,FastShip,WH-08,Global Corp,418.18,290.86,14.31,Delivered
SHP-01358,2024-07-14,2024-07-15,2024-07-15,North,GlobalFreight,WH-10,Prime LLC,154.05,60.72,13.04,Delivered
SHP-01826,2024-09-20,2024-09-23,2024-09-23,Central,ReliableCo,WH-08,Prime Partners,164.58,108.4,25.46,In Transit
SHP-00787,2024-05-18,2024-05-19,2024-05-20,North,FastShip,WH-01,Global Solutions,317.14,235.91,12.2,Delivered
SHP-00470,2024-06-23,2024-06-25,2024-06-25,Central,FastShip,WH-09,Delta Ltd,174.64,104.34,11.43,Delivered
SHP-00141,2025-05-27,2025-05-29,2025-05-30,North,ReliableCo,WH-10,Omega Group,291.16,269.1,15.99,Delayed
SHP-00789,2024-10-11,2024-10-12,2024-10-12,East,GlobalFreight,WH-05,Acme Solutions,50.0,14.42,6.41,Delivered
SHP-00324,2024-07-01,2024-07-03,2024-07-04,Central,FastShip,WH-05,Beta Co,243.8,210.22,18.74,In Transit
SHP-00051,2025-01-27,2025-01-29,2025-01-30,west,ReliableCo,WH-04,Alpha Ltd,303.28,293.16,42.0,Delivered
SHP-00715,2024-07-21,2024-07-22,2024-07-23,North,SpeedEx,WH-10,Acme Corp,159.05,221.87,23.01,Delivered
SHP-04539,2024-10-27,2024-10-30,2024-10-31,East,SpeedEx,WH-03,Prime LLC,149.95,123.36,5.77,Delivered
SHP-02841,2024-04-01,2024-04-03,2024-04-04,North,SpeedEx,WH-03,Prime Ltd,543.33,480.65,21.5,Delivered
SHP-02447,2024-10-29,2024-11-01,2024-11-01,West,ReliableCo,WH-02,Alpha Corp,96.68,76.25,,Delivered
SHP-04868,2024-04-27,2024-04-29,2024-04-29,Central,FastShip,WH-07,Prime Group,503.75,350.56,18.22,Delivered
SHP-04485,2025-01-28,2025-02-01,2025-02-01,East,ReliableCo,WH-02,Global Partners,597.42,573.24,25.94,Delivered
SHP-04663,2024-07-22,2024-07-25,2024-07-26,West,FastShip,WH-02,Global Partners,269.45,347.78,12.6,Delivered
SHP-03081,2025-02-02,2025-02-05,2025-02-05,East,ReliableCo,WH-04,Acme Ltd,355.55,125.89,15.04,Delivered
SHP-02667,2024-05-21,2024-05-24,2024-05-25,West,ReliableCo,WH-05,Alpha Inc,367.45,338.19,38.11,Delivered
SHP-00407,2025-01-10,2025-01-13,2025-01-14,South,SpeedEx,WH-04,Sigma Solutions,752.93,744.03,49.24,Delivered
SHP-03432,2024-02-21,2024-02-23,2024-02-24,East,SpeedEx,WH-08,Beta Industries,160.42,199.01,26.39,Delivered
SHP-01005,2025-04-26,2025-04-28,2025-04-29,West,GlobalFreight,WH-04,Global Corp,183.37,81.54,18.88,Delivered
SHP-04000,2024-10-13,2024-10-16,2024-10-16,South,SpeedEx,WH-02,Sigma Industries,499.8,631.59,29.83,Delayed
SHP-00891,2025-02-17,2025-02-19,2025-02-19,South,QuickMove,WH-05,Alpha Industries,281.37,135.34,46.35,In Transit
SHP-02412,2024-12-01,2024-12-02,2024-12-03,South,fastship,WH-07,Delta LLC,214.84,198.79,19.68,Delivered
SHP-02546,2024-02-02,2024-02-05,2024-02-06,South,QuickMove,,Beta Partners,104.41,80.78,30.98,Delivered
SHP-03535,2024-11-30,2024-12-01,2024-12-01,Central,FastShip,WH-10,Beta Solutions,319.06,156.72,25.61,Delivered
SHP-02391,2024-02-11,2024-02-13,2024-02-13,North,FastShip,WH-05,Beta Enterprises,202.3,189.29,53.17,Delivered
SHP-04023,2024-06-20,2024-06-21,2024-06-20,East,ReliableCo,WH-06,Beta Group,88.26,68.74,34.91,Delivered
SHP-00043,2025-04-06,2025-04-07,2025-04-07,East,GlobalFreight,WH-04,Omega Group,211.19,70.36,11.35,Delivered
SHP-02831,2024-02-13,2024-02-15,2024-02-15,East,ReliableCo,WH-06,Omega Solutions,307.45,,61.72,Delivered
SHP-03405,2024-06-30,2024-07-02,2024-07-02,North,QuickMove,WH-01,Delta Group,304.04,156.77,11.32,Delivered
SHP-00304,2024-02-18,2024-02-21,2024-02-22,South,GlobalFreight,WH-10,Sigma Corp,159.01,81.34,48.11,Delivered
SHP-04564,2025-02-11,2025-02-13,2025-02-13,West,GlobalFreight,WH-08,Omega Inc,157.75,77.1,95.56,Delivered
SHP-03826,2025-01-22,2025-01-25,2025-01-26,North,ReliableCo,WH-08,Prime Enterprises,56.9,48.62,16.53,Delivered
SHP-00665,2024-11-28,2024-11-29,2024-11-30,North,GlobalFreight,WH-06,Beta Corp,127.08,82.8,29.59,Delivered
SHP-01178,2024-08-21,2024-08-24,2024-08-25,South,GlobalFreight,WH-04,Global LLC,434.05,181.21,30.41,Delivered
SHP-02677,2024-02-27,2024-02-28,2024-02-28,west,FastShip,WH-09,Omega Ltd,348.24,297.69,10.74,Delayed
SHP-01948,2024-05-03,2024-05-06,2024-05-07,Central,GlobalFreight,WH-05,Prime Inc,236.35,149.89,11.53,Returned
SHP-02502,2024-11-25,2024-11-28,2024-11-28,East,QuickMove,WH-02,Alpha Co,501.85,401.52,11.62,Delivered
SHP-01474,2024-10-01,2024-10-02,2024-10-02,North,SpeedEx,WH-06,Alpha Partners,105.69,128.18,40.64,Delivered
SHP-03558,2024-07-25,2024-07-26,2024-07-27,East,QuickMove,WH-09,Delta Industries,195.9,147.92,17.44,Delivered
SHP-04002,2024-07-01,2024-07-02,2024-07-03,West,ReliableCo,WH-04,Global Enterprises,300.58,196.34,35.28,Delayed
SHP-02133,2024-10-05,2024-10-07,2024-10-07,Central,QuickMove,WH-07,Acme Industries,448.64,274.48,7.32,Delayed
SHP-01027,2025-01-03,2025-01-05,2025-01-05,West,GlobalFreight,WH-06,Alpha Enterprises,235.67,120.6,51.92,Delayed
SHP-02990,2025-05-07,2025-05-09,2025-05-10,North,FastShip,WH-03,Acme Group,561.67,407.23,42.36,Returned
SHP-00962,2025-03-06,2025-03-08,2025-03-09,East,ReliableCo,WH-04,Prime Inc,642.44,621.99,14.53,Delayed
SHP-02890,2025-06-03,2025-06-05,2025-06-04,Central,FastShip,WH-07,Delta Industries,315.32,273.62,9.2,Delivered
SHP-02207,2024-03-12,2024-03-14,2024-03-13,North,FastShip,WH-03,Global LLC,415.78,285.97,25.41,Delivered
SHP-02010,2025-04-03,2025-04-05,2025-04-04,Central,SpeedEx,WH-03,Global Co,96.37,103.99,97.3,Delivered
SHP-02150,2024-01-09,2024-01-12,2024-01-12,North,SpeedEx,WH-05,Omega Solutions,188.34,156.86,25.58,Delivered
SHP-03616,2024-10-02,2024-10-03,2024-10-03,Central,ReliableCo,WH-01,Beta Industries,123.84,96.38,18.39,Delivered
SHP-02339,2024-09-27,2024-09-29,2024-09-29,Central,QuickMove,WH-10,Prime Group,133.71,64.7,28.16,Delivered
SHP-03971,2024-05-24,2024-05-27,2024-05-28,South,FastShip,WH-09,Alpha Industries,158.82,118.08,43.14,Delayed
SHP-00305,2024-10-19,2024-10-21,2024-10-22,South,ReliableCo,WH-08,Sigma Enterprises,163.35,95.22,,Delayed
SHP-01441,2024-01-28,2024-01-29,2024-01-29,West,FastShip,WH-09,Alpha Inc,249.05,175.03,7.51,Returned
SHP-01497,2024-10-07,2024-10-11,2024-10-11,North,GlobalFreight,WH-03,Beta Inc,635.39,229.29,20.67,In Transit
SHP-02653,2024-09-14,2024-09-16,2024-09-15,Central,QuickMove,WH-03,Acme Group,483.37,328.53,44.06,Delayed
SHP-02876,2024-07-04,2024-07-07,2024-07-07,East,QuickMove,WH-09,Alpha Corp,341.1,258.96,48.5,In Transit
SHP-00917,2025-03-07,2025-03-10,2025-03-10,West,SpeedEx,WH-03,Prime Group,500.52,642.09,30.37,In Transit
SHP-04229,2025-02-24,2025-02-25,2025-02-25,Central,FastShip,WH-01,Alpha Industries,106.87,94.78,14.5,Delivered
SHP-03800,2024-02-21,2024-02-23,2024-02-23,East,Quick Move,WH-08,Sigma Industries,323.34,280.84,47.6,Delivered
SHP-02773,2024-11-09,2024-11-11,2024-11-11,East,FastShip,WH-01,Alpha Group,50.0,46.18,25.3,Delivered
SHP-01625,2024-04-17,2024-04-19,2024-04-20,North,QuickMove,WH-01,Beta LLC,445.13,308.63,15.63,Delivered
SHP-03917,2024-06-24,2024-06-25,2024-06-26,West,FastShip,WH-02,Prime Group,382.9,365.32,4.6,Delivered
SHP-00822,2025-02-10,2025-02-12,2025-02-13,West,QuickMove,WH-04,Sigma Co,95.88,63.95,17.32,Delivered
SHP-03371,2024-09-06,2024-09-10,2024-09-11,South,SpeedEx,WH-01,Delta Enterprises,868.01,1267.32,25.71,Delayed
SHP-01355,2025-05-22,2025-05-24,2025-05-24,South,QuickMove,WH-01,Delta LLC,194.52,125.07,8.8,Delivered
SHP-04548,2025-02-23,2025-02-26,2025-02-26,East,QuickMove,WH-01,Delta Inc,182.23,122.55,15.96,Delayed
SHP-00851,2025-05-16,2025-05-18,2025-05-19,North,GlobalFreight,WH-03,Delta Co,328.61,216.43,18.74,Delivered
SHP-01001,2024-05-05,2024-05-08,2024-05-08,Central,FastShip,WH-08,Alpha Co,145.75,124.28,27.96,Delivered
SHP-04459,2025-05-31,2025-06-02,2025-06-02,West,SpeedEx,WH-04,Omega Co,230.73,274.98,24.43,Delivered
SHP-00019,2025-06-12,2025-06-15,2025-06-16,East,ReliableCo,WH-09,Acme LLC,239.49,54.14,35.71,Delivered
SHP-01638,2025-06-13,2025-06-15,2025-06-16,West,FastShip,WH-10,Delta Ltd,309.43,262.26,45.14,Delivered
SHP-01668,2025-01-19,2025-01-20,2025-01-21,East,FastShip,WH-04,Alpha Group,308.42,273.3,12.6,Delivered
SHP-00494,2024-05-25,2024-05-27,2024-05-27,West,QuickMove,WH-06,Prime Enterprises,362.69,253.2,15.3,Delivered
SHP-01348,2024-06-16,2024-06-18,2024-06-18,South,QuickMove,WH-01,Sigma Partners,110.12,69.38,22.49,Delivered
SHP-03019,2024-10-07,2024-10-08,2024-10-07,West,ReliableCo,WH-06,Prime Industries,291.9,157.94,,Delivered
SHP-03806,2024-04-30,2024-05-03,2024-05-04,West,GlobalFreight,WH-09,Global Inc,272.51,109.41,9.04,Delivered
SHP-04183,2024-07-03,2024-07-04,2024-07-04,Central,QuickMove,WH-09,Prime Inc,261.2,173.74,17.27,Delivered
SHP-03693,2025-05-19,2025-05-20,2025-05-20,East,QuickMove,,Omega Ltd,60.25,39.75,36.63,Delayed
SHP-03556,2024-08-15,2024-08-18,2024-08-19,East,FastShip,WH-03,Beta Industries,395.12,390.56,29.54,Delivered
SHP-00688,2024-12-14,2024-12-17,2024-12-18,West,ReliableCo,WH-02,Prime Enterprises,308.52,339.71,60.41,Returned
SHP-03810,2025-02-01,2025-02-06,2025-02-06,East,QuickMove,WH-04,Alpha Industries,947.71,611.19,130.25,Delayed
SHP-01609,2025-05-09,2025-05-11,2025-05-10,Central,GLOBALFREIGHT,WH-07,Global Solutions,100.59,64.43,15.98,Returned
SHP-04478,2024-01-06,2024-01-07,2024-01-09,South,FastShip,WH-04,Omega Partners,373.38,219.83,11.05,Delivered
SHP-04886,2025-03-07,2025-03-08,2025-03-10,North,GlobalFreight,WH-09,Alpha Ltd,164.06,140.21,26.51,Delivered
SHP-01010,2024-02-19,2024-02-21,2024-02-21,East,SpeedEx,WH-05,Acme Solutions,333.68,365.18,12.4,Delivered
SHP-02409,2024-12-26,2024-12-27,2024-12-27,NORTH,QuickMove,WH-04,Alpha LLC,204.61,141.83,7.5,Delayed
SHP-01093,2025-02-03,2025-02-05,2025-02-06,South,SpeedEx,WH-07,Omega Inc,163.45,108.6,13.71,Delivered
SHP-01328,2024-05-25,2024-05-26,2024-05-25,North,GlobalFreight,WH-08,Acme Ltd,155.18,80.43,47.64,Delivered
SHP-01678,2024-07-28,2024-08-01,2024-08-01,Central,GlobalFreight,WH-08,Global Group,588.37,542.34,54.61,Delivered
SHP-02000,2024-04-22,2024-04-24,2024-04-24,Central,SpeedEx,WH-05,Beta Enterprises,297.73,450.54,86.01,Delivered
SHP-01311,2024-10-12,2024-10-14,2024-10-14,East,SpeedEx,WH-07,Delta Inc,230.17,,31.76,Delivered
SHP-03424,2024-04-30,2024-05-02,2024-05-02,West,FastShip,WH-10,Sigma Corp,720.43,520.29,24.71,Delayed
SHP-01988,2025-04-09,2025-04-12,2025-04-13,North,GlobalFreight,WH-10,Prime Enterprises,439.44,77.05,39.83,Delivered
SHP-03808,2024-01-29,2024-01-30,2024-01-30,East,SpeedEx,WH-07,Omega Solutions,199.53,220.93,,Delivered
SHP-00345,2024-08-12,2024-08-13,2024-08-14,Central,FastShip,WH-03,Sigma Group,163.79,124.34,72.11,In Transit
SHP-04233,2025-06-16,2025-06-17,2025-06-18,North,ReliableCo,WH-01,Beta Partners,178.71,146.43,32.71,Delivered
SHP-00987,2025-06-09,2025-06-11,2025-06-12,East,ReliableCo,WH-07,Prime Industries,191.08,163.85,27.11,Delivered
SHP-03932,2025-05-05,2025-05-07,2025-05-07,North,QuickMove,WH-09,Delta Partners,268.85,225.05,3.74,Delivered
SHP-03886,2025-05-09,2025-05-12,2025-05-11,Central,QuickMove,WH-07,Delta Partners,154.89,109.95,11.57,Delivered
SHP-04362,2025-04-28,2025-05-01,2025-05-02,East,GlobalFreight,WH-06,Beta Ltd,354.45,171.84,18.27,Delivered
SHP-04088,2025-01-17,2025-01-20,2025-01-22,South,FastShip,WH-02,Beta Inc,245.74,114.24,7.43,Delivered
SHP-03159,2025-01-21,2025-01-23,2025-01-23,East,reliable co,WH-03,Delta Enterprises,224.19,169.22,53.03,Delivered
SHP-03097,2024-07-18,2024-07-19,2024-07-20,Central,ReliableCo,WH-04,Alpha Co,193.05,132.1,7.5,In Transit
SHP-01143,2024-12-29,2024-12-31,2025-01-01,South,GlobalFreight,WH-08,Beta Ltd,584.8,246.25,16.29,Delivered
SHP-02359,2024-12-09,2024-12-10,2024-12-11,South,FastShip,WH-07,Delta Solutions,206.62,223.44,7.43,Delivered
SHP-01199,2024-09-16,2024-09-17,2024-09-18,East,FastShip,WH-03,Beta Solutions,228.43,189.02,8.29,Delivered
SHP-00086,2024-07-30,2024-08-01,2024-08-02,West,QuickMove,WH-08,Prime Partners,149.41,108.24,14.09,Delivered
SHP-01519,2024-05-20,2024-05-22,2024-05-24,South,Speed Ex,WH-02,Sigma Ltd,273.41,417.46,11.71,Delivered
SHP-00517,2024-02-07,2024-02-09,2024-02-09,North,ReliableCo,WH-02,Acme Corp,286.92,75.24,18.28,Delivered
SHP-01382,2024-07-07,2024-07-09,2024-07-09,West,SpeedEx,WH-07,Alpha LLC,146.38,201.95,20.27,Delivered
SHP-02717,2024-05-05,2024-05-07,2024-05-08,North,SpeedEx,WH-08,Prime Partners,237.45,271.74,11.52,Delivered
SHP-03152,2025-05-16,2025-05-19,2025-05-20,South,ReliableCo,WH-05,Omega Industries,409.54,331.01,35.05,In Transit
SHP-01015,2024-08-15,2024-08-18,2024-08-19,East,QuickMove,WH-09,Acme Inc,588.35,468.44,17.01,Delayed
SHP-00129,2025-05-21,2025-05-23,2025-05-22,West,QuickMove,WH-08,Sigma Solutions,212.01,136.18,34.08,Delayed
SHP-01365,2025-02-08,2025-02-10,2025-02-11,South,ReliableCo,WH-06,Acme Industries,167.81,91.07,17.42,Delivered
SHP-04117,2025-01-06,2025-01-08,2025-01-08,East,FastShip,WH-09,Sigma Ltd,150.53,128.41,6.87,Delayed
SHP-04061,2024-02-21,2024-02-25,2024-02-25,South,QuickMove,,Delta Inc,816.76,560.41,3.33,Delayed
SHP-03193,2024-05-17,2024-05-19,2024-05-20,South,Fast Ship,WH-09,Delta LLC,211.44,220.89,31.57,Delivered
SHP-00892,2024-07-31,2024-08-02,2024-08-02,West,reliable co,WH-03,Prime Corp,434.86,346.07,42.61,Delivered
SHP-02794,2024-12-05,2024-12-06,2024-12-07,south,SpeedEx,WH-09,Beta Enterprises,120.12,151.99,28.71,Delivered
SHP-04256,2025-01-18,2025-01-21,2025-01-21,North,GlobalFreight,WH-02,Alpha Inc,412.86,307.2,33.15,Delayed
SHP-01360,2024-01-14,2024-01-17,2024-01-18,West,speedex,WH-02,Beta Inc,236.46,280.31,19.26,Delayed
SHP-00308,2025-06-20,2025-06-24,2025-06-26,South,ReliableCo,WH-05,Prime Solutions,436.3,278.58,7.7,Delivered
SHP-01662,2024-11-30,2024-12-03,2024-12-04,East,QuickMove,WH-07,Sigma Group,136.05,102.76,10.43,Delivered
SHP-02432,2024-09-10,2024-09-13,2024-09-14,west,ReliableCo,WH-08,Global Enterprises,155.96,117.04,,Delayed
SHP-04017,2025-04-20,2025-04-22,2025-04-23,South,GlobalFreight,WH-07,Beta Partners,470.89,413.06,13.66,Delivered
SHP-01318,2024-04-25,2024-04-27,2024-04-28,Central,FastShip,WH-08,Sigma Industries,109.78,114.57,122.92,Delivered
SHP-04353,2025-04-03,2025-04-04,2025-04-05,East,QuickMove,WH-04,Omega Corp,53.93,27.9,8.54,Delivered
SHP-02475,2024-02-03,2024-02-05,2024-02-05,Central,FastShip,WH-02,Sigma LLC,187.53,204.77,38.96,In Transit
SHP-02543,2024-03-09,2024-03-11,2024-03-11,central,SpeedEx,WH-06,Beta Ltd,131.81,203.31,37.98,Delivered
SHP-01247,2025-06-08,2025-06-09,2025-06-10,Central,ReliableCo,WH-09,Omega Industries,343.4,242.37,21.08,Delivered
SHP-01209,2025-05-18,2025-05-20,2025-05-21,East,GlobalFreight,WH-08,Beta Group,348.18,9.26,21.44,In Transit
SHP-00217,2024-08-10,2024-08-11,2024-08-12,East,Fast Ship,WH-01,Beta Enterprises,169.41,151.26,25.38,Delivered
SHP-04739,2025-05-23,2025-05-24,2025-05-25,North,GlobalFreight,WH-09,Global Enterprises,162.72,92.91,14.88,Delivered
SHP-03130,2024-09-26,2024-09-28,2024-09-30,North,SpeedEx,WH-10,Omega Partners,327.49,432.97,18.88,Delivered
SHP-01240,2024-03-11,2024-03-12,2024-03-13,Central,ReliableCo,WH-07,Alpha Inc,217.58,160.95,28.56,Returned
SHP-02290,2025-02-23,2025-02-26,2025-02-26,Central,QuickMove,WH-10,Beta Ltd,295.21,247.91,46.24,In Transit
